F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\jQuery-CRUD.dll.config
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\jQuery-CRUD.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\jQuery-CRUD.pdb
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\Antlr3.Runtime.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\EntityFramework.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\Microsoft.Web.Infrastructure.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\Microsoft.Web.Mvc.FixedDisplayModes.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\Newtonsoft.Json.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Net.Http.Formatting.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Http.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Http.WebHost.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Mvc.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Optimization.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Providers.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Razor.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Deployment.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Razor.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\WebGrease.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\EntityFramework.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\Newtonsoft.Json.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Net.Http.Formatting.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Http.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Http.WebHost.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Mvc.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Razor.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Deployment.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Razor.xml
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.csprojResolveAssemblyReference.cache
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.dll
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.pdb
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery_CRUD.Migrations.Initial.resources
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.csproj.GenerateResource.Cache
F:\Test Demo\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery_CRUD.Migrations.Initial1.resources
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Optimization.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Providers.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Razor.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Deployment.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Razor.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\WebGrease.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\EntityFramework.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\Newtonsoft.Json.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Net.Http.Formatting.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Http.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Http.WebHost.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Mvc.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.Razor.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Deployment.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\bin\System.Web.WebPages.Razor.xml
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.csprojResolveAssemblyReference.cache
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery_CRUD.Migrations.Initial.resources
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery_CRUD.Migrations.Initial1.resources
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.csproj.GenerateResource.Cache
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.dll
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery-CRUD.pdb
F:\Asp.Net MVC Training\jQuery-jQueryUI\jQuery-CRUD\jQuery-CRUD\obj\Debug\jQuery_CRUD.Migrations.Update1.resources
